id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,avg_income,crime_rate
4319200450,20150120T000000,436000.0,4,1.0,1200,6600,1.5,0,2,3,7,1200,0,1908,0,58,47.5372,-122.382,1810,6600,52896,8.849177919996018
2762600035,20140909T000000,279000.0,3,1.0,1530,15975,1.0,0,0,3,7,970,560,1952,0,64,47.4766,-122.326,1540,15975,66887,6.265081915307206
104560120,20140718T000000,304400.0,4,2.75,2140,8100,2.0,0,0,4,7,2140,0,1990,0,13,47.3075,-122.359,1960,7002,96454,9.09667190766058
7266200085,20150325T000000,780000.0,5,1.75,2330,3800,1.5,0,0,3,7,1360,970,1927,0,49,47.6835,-122.308,2100,3800,75152,3.7575494936280354
5101406375,20150319T000000,580000.0,3,1.75,1950,10633,1.0,0,0,3,7,1250,700,1978,0,55,47.7019,-122.313,1290,6380,99403,9.644902665500542
2698200210,20140908T000000,274000.0,3,1.75,1440,7198,1.0,0,0,3,7,990,450,1981,0,30,47.4333,-122.194,1550,7156,65248,7.852299626167683
1328340120,20150209T000000,315000.0,3,2.25,1530,7906,1.0,0,0,3,7,1150,380,1980,0,32,47.4418,-122.136,1460,7875,74590,1.645014967025451
5490700085,20140911T000000,340000.0,5,2.0,1750,8220,1.0,0,0,3,7,1750,0,1956,0,62,47.7694,-122.321,1210,6760,64938,0.03692304437077798
1081200360,20140806T000000,260000.0,3,1.75,1750,11180,1.0,0,0,3,8,1750,0,1968,0,33,47.4713,-122.117,1730,11180,114771,3.833764962902854
148000450,20140530T000000,399000.0,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,50,47.5756,-122.414,980,5900,103412,5.736988607306387
7831800395,20140515T000000,312500.0,2,1.0,880,6345,1.0,0,0,3,7,880,0,1919,0,44,47.5341,-122.358,1440,6345,89038,3.721725436597989
4024101395,20140513T000000,370000.0,3,1.75,1650,8254,1.0,0,0,5,7,1060,590,1951,0,62,47.7596,-122.304,2280,9450,64938,0.03692304437077798
2337000150,20150220T000000,230000.0,3,1.5,1900,9630,1.0,0,0,3,8,1900,0,1967,0,13,47.3352,-122.344,2010,9630,96454,9.09667190766058
7899800120,20140820T000000,294350.0,3,1.0,1410,5120,1.5,0,0,3,6,1210,200,1925,0,44,47.5238,-122.355,1330,5120,89038,3.721725436597989
425000175,20141013T000000,208950.0,3,1.0,960,5700,1.0,0,0,4,5,960,0,1956,0,31,47.4983,-122.172,960,5700,111866,9.460808828695477
8682262260,20141106T000000,515000.0,2,1.75,1930,5570,1.0,0,0,3,8,1930,0,2005,0,29,47.7173,-122.034,1810,5178,65386,1.5828828565304753
5608010650,20150408T000000,965000.0,4,2.5,3420,9575,2.0,0,0,3,11,3420,0,1994,0,15,47.5527,-122.095,3310,8192,93924,3.9779560738167374
5350200870,20150326T000000,925000.0,4,2.75,3010,3400,2.0,0,2,3,9,2240,770,1923,2009,54,47.6142,-122.284,1940,5080,115431,0.4406895679992051
1279300085,20150318T000000,654500.0,4,1.0,1780,5000,1.5,0,0,3,8,1780,0,1947,0,49,47.6761,-122.297,2030,5000,75152,3.7575494936280354
1081300450,20140814T000000,364000.0,4,2.5,2080,11050,1.0,0,0,4,8,2080,0,1969,0,33,47.472,-122.119,1850,11050,114771,3.833764962902854
8698600395,20150324T000000,150000.0,2,1.0,1250,5208,1.0,0,0,3,7,1050,200,1951,0,1,47.3063,-122.219,1030,5354,77698,6.023843153744317
5381000072,20140514T000000,349950.0,5,3.0,2257,10117,1.0,0,0,3,8,1363,894,2005,0,67,47.4524,-122.284,1540,10700,81796,9.035341289546254
2877103111,20140825T000000,585000.0,3,1.5,1670,5000,1.5,0,0,4,7,1670,0,1912,0,51,47.678,-122.36,1750,5000,42345,2.187551199191474
2159800120,20150317T000000,801501.0,4,2.25,2250,13500,2.0,0,0,4,9,2250,0,1980,0,6,47.621,-122.151,2730,13500,66827,8.23610150756913
1843100610,20140521T000000,382000.0,5,2.25,2880,11965,2.0,0,0,4,8,2880,0,1990,0,26,47.3734,-122.124,2370,10715,43028,0.616765176699452
3226049401,20141103T000000,447500.0,3,1.75,1950,6504,1.0,0,0,3,8,1530,420,1953,0,49,47.6934,-122.328,1660,6552,75152,3.7575494936280354
259800610,20150220T000000,575000.0,4,2.5,2280,9491,1.0,0,0,4,7,1290,990,1966,0,7,47.6297,-122.117,1560,8050,57132,6.443960679528162
635000145,20141007T000000,565000.0,2,1.75,1740,4736,1.5,0,2,4,7,1040,700,1907,0,59,47.5994,-122.287,2020,4215,108471,2.74762025511448
3764800540,20140522T000000,348580.0,3,1.0,1220,7876,1.0,0,0,3,7,1220,0,1966,0,22,47.7317,-122.201,1340,7876,114293,4.975426957280019
6672700120,20141016T000000,459000.0,4,1.75,2260,9703,1.0,0,0,2,8,1660,600,1978,0,28,47.6622,-122.145,2390,8455,57197,5.58492769527918
2331550120,20140904T000000,310000.0,4,2.5,2440,7093,2.0,0,0,3,7,2440,0,1999,0,18,47.3817,-122.204,1860,6072,88597,3.514198016402755
2190600243,20141118T000000,210000.0,3,1.5,1400,9600,1.0,0,0,4,7,1400,0,1964,0,2,47.2878,-122.297,2210,15000,45172,7.709272238570907
7853340330,20140911T000000,384205.0,3,2.75,1810,3292,2.0,0,0,3,8,1810,0,2014,0,34,47.5164,-121.877,1810,2769,57448,2.792033997964478
3185600040,20140522T000000,180000.0,2,1.0,1400,4500,1.0,0,0,3,7,900,500,1922,0,30,47.4866,-122.219,1400,5500,65248,7.852299626167683
3185600040,20141224T000000,310000.0,2,1.0,1400,4500,1.0,0,0,3,7,900,500,1922,0,30,47.4866,-122.219,1400,5500,65248,7.852299626167683
253600180,20150203T000000,427500.0,4,2.5,2010,6294,2.0,0,0,3,7,2010,0,2000,0,16,47.776,-122.24,1870,4394,98727,5.763463623763521
7011201475,20140527T000000,780000.0,3,3.0,2520,2152,1.5,0,0,3,8,1560,960,1925,2006,53,47.6363,-122.371,1140,2152,99311,7.608586321408136
9542830540,20150303T000000,339950.0,4,2.5,2150,4000,2.0,0,0,3,7,2150,0,2010,0,23,47.3655,-122.018,1610,4000,85573,9.408005120116744
8965400210,20140701T000000,820000.0,3,2.25,2880,9750,2.0,0,0,3,10,2880,0,1989,0,5,47.5575,-122.119,2920,11090,91840,8.117827362376559
8682291970,20140924T000000,398000.0,2,2.0,1300,3865,1.0,0,0,3,8,1300,0,2006,0,29,47.7193,-122.024,1350,4199,65386,1.5828828565304753
2722049092,20150108T000000,240000.0,4,1.5,1780,14810,1.0,0,0,4,8,1180,600,1950,0,20,47.3581,-122.288,1450,6728,65678,4.669340372932941
5469502380,20140609T000000,599950.0,4,3.5,3730,15029,2.0,0,2,3,10,2440,1290,1991,0,26,47.3804,-122.163,3440,14280,43028,0.616765176699452
2023049218,20140716T000000,105500.0,2,1.0,930,7740,1.0,0,0,1,5,930,0,1932,0,61,47.4611,-122.324,1620,8584,97548,8.413278068621812
2023049218,20150316T000000,445000.0,2,1.0,930,7740,1.0,0,0,1,5,930,0,1932,0,61,47.4611,-122.324,1620,8584,97548,8.413278068621812
7760400210,20150224T000000,255000.0,3,2.0,1310,8454,1.0,0,0,3,7,1310,0,1994,0,26,47.3697,-122.075,1310,8454,43028,0.616765176699452
8078390150,20140626T000000,675750.0,4,2.5,2770,10274,2.0,0,0,3,9,2770,0,1989,0,17,47.5748,-122.018,2270,7210,78318,5.736236688047605
5104520720,20140930T000000,353500.0,4,2.5,1770,9239,2.0,0,0,3,7,1770,0,2004,0,23,47.3512,-122.006,2150,5450,85573,9.408005120116744
8146100580,20141020T000000,765000.0,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,0,3,47.6094,-122.194,1380,8918,116432,7.213019115895852
7852020620,20150303T000000,563500.0,4,2.5,2190,4944,2.0,0,0,3,8,2190,0,1999,0,34,47.5341,-121.866,2190,5108,57448,2.792033997964478
5249803010,20150121T000000,439000.0,4,2.0,1800,5465,1.0,0,0,3,7,900,900,1942,0,52,47.561,-122.272,1400,5400,63603,1.3513515438271706
5459500145,20140613T000000,975000.0,5,2.75,3100,10014,1.0,0,2,4,9,1660,1440,1973,0,25,47.5734,-122.213,3230,10279,53943,8.46243453955626
7853302110,20150406T000000,469900.0,3,2.5,2270,4399,2.0,0,0,3,7,2270,0,2007,0,34,47.5415,-121.884,2060,4399,57448,2.792033997964478
7304300905,20150423T000000,252000.0,3,1.0,1300,8184,2.0,0,0,3,6,1300,0,1947,0,62,47.7469,-122.319,1120,8184,64938,0.03692304437077798
6119200085,20140612T000000,495000.0,3,2.0,1769,9300,1.0,0,0,4,7,1769,0,1955,2009,63,47.441,-122.342,1870,10226,111807,0.04728394878446007
1624049275,20140812T000000,327000.0,4,2.5,1630,5361,2.0,0,0,3,7,1630,0,1999,0,59,47.5704,-122.294,1920,5046,108471,2.74762025511448
5035300871,20141014T000000,898000.0,2,2.25,2470,7658,1.0,0,0,4,8,1480,990,1954,0,69,47.653,-122.416,2070,7270,104035,3.697814783482584
1329500120,20150109T000000,300000.0,4,2.5,2600,8572,2.0,0,0,3,8,2600,0,2003,0,0,47.3155,-122.266,2170,5288,80771,3.82557036414108
7504400620,20150413T000000,418500.0,3,2.0,1800,12440,1.0,0,0,3,8,1220,580,1978,0,37,47.6254,-122.05,2460,12352,72556,6.656028220687347
8029550180,20150325T000000,450000.0,4,2.5,2240,4616,2.0,0,0,3,7,1840,400,2001,0,31,47.5118,-122.194,2260,5200,111866,9.460808828695477
5072200040,20140502T000000,403000.0,3,2.0,1960,13100,1.0,0,2,5,8,1650,310,1957,0,63,47.4419,-122.34,1960,10518,111807,0.04728394878446007
6141100330,20140612T000000,440000.0,3,1.0,1710,6556,1.5,0,0,4,7,1200,510,1926,0,57,47.7185,-122.354,1410,6563,87360,8.501499900739413
7131300063,20150429T000000,350000.0,4,1.75,2140,4959,1.0,0,0,3,7,1080,1060,1965,0,52,47.5166,-122.266,1590,5250,63603,1.3513515438271706
2807100155,20140515T000000,240000.0,3,2.0,1400,6200,1.0,0,0,3,6,700,700,1948,0,57,47.7634,-122.34,1410,7564,87360,8.501499900739413
1819800286,20140616T000000,460000.0,2,1.0,890,2100,1.0,0,0,4,6,760,130,1919,0,45,47.656,-122.359,1600,4250,52166,5.436123276887152
2663000580,20140919T000000,825000.0,4,1.0,1820,4000,2.0,0,0,3,8,1820,0,1923,0,41,47.6259,-122.321,2050,4000,88152,9.062866874977301
7749500970,20150226T000000,267500.0,3,2.25,1860,12000,1.0,0,0,4,7,1860,0,1976,0,40,47.2942,-122.19,1815,9604,89769,9.999956876397144
7853310720,20140617T000000,479500.0,3,2.75,2300,4637,2.0,0,0,3,8,2300,0,2008,0,34,47.5216,-121.878,2420,5699,57448,2.792033997964478
4239410220,20150402T000000,210000.0,2,1.0,1520,4700,2.0,0,0,4,7,1520,0,1978,0,40,47.3187,-122.182,1140,3906,89769,9.999956876397144
9136103027,20140608T000000,445000.0,2,1.0,1440,3225,1.0,0,0,3,7,960,480,1915,0,42,47.6653,-122.338,1160,3630,105821,6.148155589347786
3432501415,20140714T000000,265000.0,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,62,47.7479,-122.318,1200,8147,64938,0.03692304437077798
3432501415,20141111T000000,399000.0,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,0,62,47.7479,-122.318,1200,8147,64938,0.03692304437077798
9478500770,20150403T000000,360000.0,4,2.5,2570,4557,2.0,0,0,3,7,2570,0,2009,0,26,47.367,-122.115,2200,4500,43028,0.616765176699452
6388920410,20150423T000000,655000.0,3,2.5,2370,7916,2.0,0,0,3,9,2370,0,1990,0,31,47.528,-122.171,2500,8221,111866,9.460808828695477
3579800180,20150504T000000,449950.0,4,1.5,1800,10150,1.5,0,0,4,7,1800,0,1958,0,22,47.7325,-122.242,1630,10660,114293,4.975426957280019
8860300220,20150429T000000,612000.0,5,2.5,2300,7000,1.0,0,0,3,8,1290,1010,1975,0,28,47.6875,-122.122,2080,7280,57197,5.58492769527918
3344500183,20150128T000000,375000.0,4,1.75,1870,12500,1.0,0,1,5,6,1030,840,1943,0,31,47.511,-122.197,2060,14141,111866,9.460808828695477
7129800063,20150420T000000,330000.0,5,2.75,2390,6282,1.0,0,0,4,7,1290,1100,1966,0,52,47.5149,-122.263,1690,5202,63603,1.3513515438271706
3179100220,20150427T000000,1031000.0,4,1.75,2110,6708,1.0,0,3,3,8,1410,700,1941,0,43,47.67,-122.274,2140,7006,47343,7.250633391944793
1931300815,20150326T000000,550000.0,2,1.0,980,4800,1.0,0,0,4,7,980,0,1910,0,42,47.6569,-122.348,1570,2640,105821,6.148155589347786
6163900333,20141110T000000,338000.0,3,1.75,1250,7710,1.0,0,0,4,7,1250,0,1947,0,62,47.7623,-122.317,1340,7710,64938,0.03692304437077798
2122700120,20140820T000000,235000.0,3,1.0,2230,8163,1.0,0,0,3,7,1230,1000,1966,0,52,47.5215,-122.275,2380,6874,63603,1.3513515438271706
7229100040,20140729T000000,300000.0,5,2.5,2093,10350,1.5,0,0,5,7,2093,0,1963,0,32,47.4495,-122.17,1520,10350,74590,1.645014967025451
3204800040,20141103T000000,431000.0,3,1.75,1660,12865,1.0,0,0,5,7,1660,0,1967,0,31,47.5375,-122.175,1610,12400,111866,9.460808828695477
7503800210,20150326T000000,295000.0,4,2.5,1677,7209,2.0,0,0,3,7,1677,0,2011,0,13,47.2957,-122.357,2236,7209,96454,9.09667190766058
2781250150,20150423T000000,445000.0,4,2.5,2990,6383,2.0,0,0,3,7,2990,0,2003,0,23,47.3499,-122.027,2640,6454,85573,9.408005120116744
2427910040,20140826T000000,515000.0,4,2.5,2890,15067,2.0,0,0,3,9,2890,0,2003,0,14,47.5666,-121.907,3090,15398,101841,1.2418470944474214
7211400506,20140908T000000,265000.0,3,2.5,1410,2500,2.0,0,0,3,7,1410,0,2006,0,60,47.5132,-122.358,1290,5190,53803,6.790097844500576
8129700085,20140924T000000,597000.0,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,1921,0,42,47.6605,-122.355,1690,2099,105821,6.148155589347786
3271301175,20140815T000000,661000.0,2,1.0,1260,5800,1.0,0,0,4,7,1260,0,1939,0,69,47.6501,-122.409,1830,5800,104035,3.697814783482584
7203101970,20140715T000000,362764.0,3,2.0,1460,4350,2.0,0,0,3,7,1460,0,2008,0,29,47.696,-122.026,1740,4622,65386,1.5828828565304753
1787600146,20140821T000000,427000.0,4,2.5,1600,14000,1.0,0,0,3,8,1310,290,1950,0,55,47.7258,-122.326,1600,10200,99403,9.644902665500542
5255200220,20141205T000000,405000.0,3,1.75,2020,8531,1.0,0,0,3,7,2020,0,1965,0,9,47.7691,-122.199,1950,8449,40981,9.471246163941107
937000330,20141224T000000,157000.0,3,1.5,1170,11530,1.0,0,0,3,7,1170,0,1960,0,68,47.4211,-122.29,1550,8605,65674,5.271540635830169
937000330,20150319T000000,246500.0,3,1.5,1170,11530,1.0,0,0,3,7,1170,0,1960,0,68,47.4211,-122.29,1550,8605,65674,5.271540635830169
6817800730,20150108T000000,386500.0,2,1.5,1280,11071,1.0,0,0,3,7,850,430,1984,0,37,47.6351,-122.033,1280,10879,72556,6.656028220687347
1898900040,20140606T000000,300000.0,4,2.5,2680,15508,2.0,0,0,3,8,2680,0,1999,0,13,47.3025,-122.39,1960,15586,96454,9.09667190766058
9264901510,20141107T000000,240000.0,3,1.75,1770,8571,1.0,0,0,3,8,1270,500,1978,0,13,47.3109,-122.339,2120,7711,96454,9.09667190766058
1645000097,20140809T000000,249000.0,3,1.75,1300,8500,1.0,0,0,4,7,1300,0,1964,0,12,47.209,-122.005,1410,7800,115330,2.0865378291905556
2923501020,20140929T000000,580000.0,4,2.25,2610,7700,1.0,0,0,3,8,1700,910,1977,0,15,47.5659,-122.089,2260,8266,93924,3.9779560738167374
2621760360,20140926T000000,333000.0,4,2.5,2100,7366,2.0,0,0,3,8,2100,0,1997,0,26,47.3703,-122.107,2060,7324,43028,0.616765176699452
5702380730,20140823T000000,230000.0,2,2.0,1340,7605,1.0,0,0,3,7,1340,0,1992,0,12,47.1936,-121.981,1670,7136,115330,2.0865378291905556
1604601855,20150213T000000,360500.0,3,1.0,970,6180,1.0,0,3,3,6,970,0,1974,0,52,47.5658,-122.291,1120,4500,63603,1.3513515438271706
6777800150,20140722T000000,265000.0,3,1.75,2200,7200,1.0,0,0,3,8,1270,930,1962,0,20,47.3745,-122.276,1800,8000,65678,4.669340372932941
1563103040,20141025T000000,490000.0,2,1.0,990,5000,1.0,0,0,3,7,990,0,1941,0,50,47.5666,-122.403,2250,6032,103412,5.736988607306387
7550800736,20150506T000000,600000.0,2,1.75,1180,5000,1.0,0,0,2,7,880,300,1925,0,45,47.6749,-122.398,1470,5000,52166,5.436123276887152
1138000410,20140915T000000,307500.0,3,1.0,980,6530,1.0,0,0,3,7,980,0,1969,0,22,47.7133,-122.213,1220,6723,114293,4.975426957280019
7555220150,20141217T000000,670000.0,4,2.25,2370,9636,1.0,0,0,3,8,1660,710,1976,0,21,47.6497,-122.194,2350,9588,67383,7.978428739635319
3021059197,20141021T000000,247200.0,3,1.5,1910,10583,1.5,0,0,4,7,1910,0,1922,1967,1,47.2782,-122.212,1770,9068,77698,6.023843153744317
4039500610,20140820T000000,440000.0,3,1.75,1430,8400,1.0,0,0,4,7,1430,0,1961,0,7,47.6073,-122.127,1570,7800,57132,6.443960679528162
3904910610,20150506T000000,700000.0,4,2.5,2490,7694,2.0,0,0,3,8,2490,0,1987,0,17,47.567,-122.016,2140,8126,78318,5.736236688047605
2489200230,20150311T000000,756100.0,4,2.0,2000,8317,1.5,0,0,4,8,2000,0,1917,0,56,47.5394,-122.379,1390,6001,78687,8.133224917125075
6909200355,20150424T000000,830000.0,5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,0,59,47.5905,-122.292,2060,4000,108471,2.74762025511448
7575500040,20141212T000000,180000.0,3,1.0,1010,8863,1.0,0,0,4,6,1010,0,1990,0,12,47.1955,-121.999,1090,8410,115330,2.0865378291905556
6192400180,20141006T000000,775000.0,5,3.5,3290,5600,2.0,0,0,3,9,2670,620,2004,0,28,47.7056,-122.119,3130,5600,57197,5.58492769527918
7811100230,20140724T000000,650000.0,4,2.75,2020,15810,1.0,0,0,4,9,1620,400,1967,0,4,47.5921,-122.155,2210,10160,59404,2.339309790373607
6608500220,20141224T000000,410000.0,3,1.75,1340,9975,1.0,0,0,4,7,1340,0,1961,0,21,47.7012,-122.169,1340,10050,67383,7.978428739635319
705730180,20141021T000000,339995.0,4,2.5,2180,5367,2.0,0,0,3,7,2180,0,2000,0,23,47.3775,-122.022,2180,5130,85573,9.408005120116744
238000201,20140723T000000,440000.0,3,2.75,2070,9697,2.0,0,0,4,7,1330,740,1929,0,67,47.4327,-122.283,2000,14436,81796,9.035341289546254
4365700330,20140730T000000,275000.0,2,1.75,930,7080,1.0,0,0,3,6,930,0,1923,2006,44,47.5224,-122.36,1100,7680,89038,3.721725436597989
4249000230,20140829T000000,766000.0,3,2.5,2270,9822,2.0,0,0,3,9,2270,0,1988,0,28,47.6685,-122.137,2790,8089,57197,5.58492769527918
1099750610,20140710T000000,231500.0,3,2.25,1630,7900,1.0,0,0,4,7,1130,500,1973,0,13,47.3076,-122.377,1630,8200,96454,9.09667190766058
1423049029,20150306T000000,265000.0,4,1.75,1970,8390,1.0,0,0,3,7,1140,830,1955,0,66,47.4861,-122.251,1710,10890,77716,4.986294890332928
1703900155,20141113T000000,325000.0,2,1.0,790,6000,1.0,0,0,3,7,790,0,1948,0,52,47.5543,-122.273,960,6000,63603,1.3513515438271706
1397300120,20140729T000000,364500.0,3,1.75,1740,8424,1.0,0,0,5,7,1040,700,1954,0,57,47.7508,-122.352,1370,8424,87360,8.501499900739413
7304301085,20150129T000000,322500.0,2,1.0,1130,8184,1.0,0,0,3,6,1130,0,1947,0,62,47.7473,-122.32,1010,8184,64938,0.03692304437077798
603001020,20150416T000000,338900.0,3,1.75,1180,4000,1.0,0,0,3,7,1040,140,1929,0,52,47.5226,-122.284,1430,4000,63603,1.3513515438271706
5332200530,20140613T000000,910000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,48,47.6265,-122.296,1840,4000,52630,1.518838681773218
5332200530,20150424T000000,1015000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,0,48,47.6265,-122.296,1840,4000,52630,1.518838681773218
4475800065,20140613T000000,459950.0,3,1.75,1850,6869,1.0,0,2,5,6,1100,750,1919,1934,63,47.4648,-122.363,1850,10096,111807,0.04728394878446007
4305500180,20141014T000000,584950.0,4,3.0,3220,6224,1.5,0,0,3,9,3220,0,2009,0,33,47.4813,-122.129,2950,6224,114771,3.833764962902854
9269750220,20141223T000000,252000.0,3,1.75,2050,11313,1.0,0,0,3,7,1520,530,1987,0,13,47.2837,-122.358,1620,8065,96454,9.09667190766058
6802210330,20150429T000000,270000.0,3,2.5,1430,8470,1.0,0,0,3,7,1190,240,1992,0,12,47.1943,-121.991,1670,8418,115330,2.0865378291905556
98020220,20141030T000000,750000.0,4,2.5,3210,8938,2.0,0,0,3,10,3210,0,2005,0,38,47.582,-121.971,3740,8108,50613,9.842673055414076
6837700175,20141201T000000,775000.0,3,1.75,3520,12350,1.0,0,4,4,8,1530,1990,1960,0,50,47.5837,-122.382,2140,7800,103412,5.736988607306387
1895450230,20150218T000000,325000.0,3,2.5,2260,8120,2.0,0,0,3,8,2260,0,2004,0,13,47.2924,-122.357,2250,7784,96454,9.09667190766058
1853080180,20141026T000000,810000.0,5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,0,37,47.5933,-122.061,3210,6891,72556,6.656028220687347
3582750120,20140715T000000,409000.0,2,2.25,1640,2128,2.0,0,0,4,8,1640,0,1974,0,16,47.753,-122.252,1640,2128,98727,5.763463623763521
3319500385,20140616T000000,400000.0,4,1.75,1580,5340,1.0,0,0,3,7,1130,450,1947,0,59,47.6003,-122.306,830,980,108471,2.74762025511448
2783100230,20150512T000000,530000.0,4,2.25,1940,8270,2.0,0,0,5,7,1940,0,1962,0,57,47.7567,-122.333,1800,7743,87360,8.501499900739413
1238501098,20150313T000000,580000.0,3,2.25,1580,8506,2.0,0,0,3,7,1580,0,1987,0,21,47.686,-122.185,2253,8515,67383,7.978428739635319
8562900180,20140509T000000,491300.0,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,0,37,47.6099,-122.058,2310,11340,72556,6.656028220687347
7140200450,20141231T000000,272000.0,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,1980,0,18,47.3703,-122.171,1750,7350,88597,3.514198016402755
3905040040,20150226T000000,464000.0,3,2.5,1770,5146,2.0,0,0,3,8,1770,0,1992,0,17,47.5704,-121.999,1870,5146,78318,5.736236688047605
3797000330,20140623T000000,471001.0,3,1.75,1800,6000,1.0,0,0,5,7,900,900,1905,0,42,47.6867,-122.349,1800,3000,105821,6.148155589347786
6669150530,20141117T000000,230000.0,3,1.5,1500,11616,1.0,0,0,3,7,1100,400,1980,0,19,47.4062,-122.174,1830,8288,91860,4.046121726931959
3298200620,20140714T000000,358000.0,3,1.0,940,6695,1.0,0,0,4,6,940,0,1959,0,7,47.6195,-122.12,1230,7400,57132,6.443960679528162
8024202170,20140820T000000,510000.0,3,2.25,2340,6183,1.0,0,0,3,7,1210,1130,1929,0,49,47.6979,-122.31,1970,6183,75152,3.7575494936280354
1788900230,20140722T000000,86500.0,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,13,47.3277,-122.341,840,9420,96454,9.09667190766058
1788900230,20150403T000000,199950.0,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,0,13,47.3277,-122.341,840,9420,96454,9.09667190766058
7645900355,20150313T000000,850000.0,3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,0,56,47.577,-122.38,2000,3680,78687,8.133224917125075
458000065,20140923T000000,542000.0,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,0,51,47.6885,-122.376,1520,5080,42345,2.187551199191474
123039604,20140701T000000,102500.0,2,1.0,820,4320,1.0,0,0,3,5,820,0,1937,0,44,47.514,-122.359,780,7424,89038,3.721725436597989
7304301005,20140523T000000,350000.0,3,1.0,1010,11244,1.0,0,0,4,7,1010,0,1947,0,62,47.7467,-122.321,1220,11242,64938,0.03692304437077798
7899800915,20150209T000000,216000.0,2,1.0,710,5120,1.0,0,0,3,6,710,0,1918,0,44,47.5224,-122.357,1150,1252,89038,3.721725436597989
164000271,20140905T000000,340000.0,3,1.0,980,7228,1.5,0,0,3,7,980,0,1946,0,57,47.7294,-122.353,1070,7228,87360,8.501499900739413
7010700976,20141114T000000,505000.0,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,0,69,47.6604,-122.396,1770,4400,104035,3.697814783482584
6699300330,20150513T000000,372000.0,5,2.5,2840,6010,2.0,0,0,3,8,2840,0,2003,0,0,47.3161,-122.27,2740,5509,80771,3.82557036414108
8732020770,20140904T000000,263850.0,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,0,13,47.313,-122.388,2270,8025,96454,9.09667190766058
5104450720,20141119T000000,325000.0,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,0,32,47.461,-122.148,1970,9451,74590,1.645014967025451
2113200065,20141027T000000,289000.0,2,1.0,1010,7740,1.0,0,0,3,6,890,120,1924,0,44,47.5323,-122.355,1030,6000,89038,3.721725436597989
4027700799,20150226T000000,364000.0,3,2.25,1420,6600,1.0,0,0,3,7,1160,260,1987,0,16,47.77,-122.265,1920,7902,98727,5.763463623763521
3902310210,20140822T000000,610000.0,4,2.5,2100,8800,1.0,0,0,5,8,1250,850,1980,0,21,47.6909,-122.186,2100,9000,67383,7.978428739635319
114100234,20150430T000000,402500.0,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979,0,16,47.7668,-122.243,1720,12593,98727,5.763463623763521
7625703065,20140604T000000,375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,0,58,47.5479,-122.384,1300,6250,52896,8.849177919996018
7844200040,20140731T000000,375000.0,3,1.75,2100,9066,1.0,0,0,3,8,1440,660,1962,0,67,47.4294,-122.292,2000,9132,81796,9.035341289546254
9315300230,20140820T000000,293550.0,4,1.75,1250,8840,1.0,0,0,4,7,910,340,1979,0,68,47.4138,-122.317,1410,8378,65674,5.271540635830169
2781250530,20140812T000000,225000.0,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,0,23,47.3492,-122.025,1360,2693,85573,9.408005120116744
7796600085,20150108T000000,185000.0,4,1.0,1400,8684,1.5,0,0,3,7,1400,0,1957,0,60,47.4887,-122.344,1520,8712,53803,6.790097844500576
3205400150,20140617T000000,402000.0,3,1.5,1450,7375,1.0,0,0,3,7,1010,440,1968,0,22,47.7212,-122.179,1350,7440,114293,4.975426957280019
2207200455,20150409T000000,585000.0,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,0,6,47.6003,-122.132,1720,8400,66827,8.23610150756913
9523100458,20140617T000000,549000.0,2,2.5,1380,953,3.0,0,0,3,9,1380,0,2006,0,42,47.6654,-122.355,1430,3400,105821,6.148155589347786
3840700593,20150406T000000,345000.0,3,1.75,1380,10529,1.0,0,0,3,7,1380,0,1967,0,22,47.7119,-122.233,1670,5694,114293,4.975426957280019
1683800120,20141117T000000,302500.0,3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,0,68,47.3825,-122.31,1770,7954,65674,5.271540635830169
4083305870,20141001T000000,705000.0,2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,0,42,47.6512,-122.338,1700,4560,105821,6.148155589347786
